Station Name,City,State,Date,AQI,Treated
"DM College of Science, Imphal - Manipur PCB",Imphal,Manipur,-7,103,0
"Manipur University, Imphal - Manipur PCB",Imphal,Manipur,-7,103,0
"JN Stadium, Shillong - Meghalaya PCB",Shillong,Meghalaya,-7,48,0
"Lumpyngngad, Shillong - Meghalaya PCB",Shillong,Meghalaya,-7,48,0
"Sikulpuikawn, Aizawl - Mizoram PCB",Aizawl,Mizoram,-7,18,0
"PWD Juction, Kohima - NPCB",Kohima,Nagaland,-7,63,0
"Hakimapada, Angul - OSPCB",Angul,Odisha,-7,129,0
"Kalidaspur, Balasore - OSPCB",Balasore,Odisha,-7,73,0
"Forest Office, Barbil - OSPCB",Barbil,Odisha,-7,108,0
"Meher Colony, Baripada - OSPCB",Baripada,Odisha,-7,76,0
"Lingraj Mandir, Bhubaneswar - OSPCB",Bhubaneswar,Odisha,-7,85,0
"Patia, Bhubaneswar - OSPCB",Bhubaneswar,Odisha,-7,82,0
"Tata Township, Bileipada - OSPCB",Bileipada,Odisha,-7,92,0
"GM Office, Brajrajnagar - OSPCB",Brajrajnagar,Odisha,-7,73,0
"Ferro Chrome Colony, Byasanagar - OSPCB",Byasanagar,Odisha,-7,65,0
"CDA Area, Cuttack - OSPCB",Cuttack,Odisha,-7,97,0
"Jagamohanpur, Keonjhar - OSPCB",Keonjhar,Odisha,-7,74,0
"Dabuna, Nayagarh - OSPCB",Nayagarh,Odisha,-7,77,0
"Divisional Forest Office, Rairangpur - OSPCB",Rairangpur,Odisha,-7,95,0
"Fertilizer Township, Rourkela - OSPCB",Rourkela,Odisha,-7,92,0
"Raghunathpali, Rourkela - OSPCB",Rourkela,Odisha,-7,127,0
"Sector-2, Rourkela - OSPCB",Rourkela,Odisha,-7,76,0
"OMC Colony, Suakati - OSPCB",Suakati,Odisha,-7,89,0
"Talcher Coalfields,Talcher - OSPCB",Talcher,Odisha,-7,157,0
"Barsua Iron Ore Mines, Tensa - OSPCB",Tensa,Odisha,-7,95,0
"Jawahar Nagar, Puducherry - PPCC",Puducherry,Puducherry,-7,64,0
"Golden Temple, Amritsar - PPCB",Amritsar,Punjab,-7,185,0
"Hardev Nagar, Bathinda - PPCB",Bathinda,Punjab,-7,171,0
"Civil Line, Jalandhar - PPCB",Jalandhar,Punjab,-7,204,0
"Kalal Majra, Khanna - PPCB",Khanna,Punjab,-7,178,0
"Punjab Agricultural University, Ludhiana - PPCB",Ludhiana,Punjab,-7,201,0
"RIMT University, Mandi Gobindgarh - PPCB",Mandi Gobindgarh,Punjab,-7,257,0
"Model Town, Patiala - PPCB",Patiala,Punjab,-7,200,0
"Ratanpura, Rupnagar - Ambuja Cements",Rupnagar,Punjab,-7,197,0
"Civil Lines,  Ajmer - RSPCB",Ajmer,Rajasthan,-7,91,0
"Moti Doongri, Alwar - RSPCB",Alwar,Rajasthan,-7,114,0
"Rati Talai, Banswara - RSPCB",Banswara,Rajasthan,-7,120,0
"Bamboliya, Baran - RSPCB",Baran,Rajasthan,-7,133,0
"Railway Colony, Barmer - RSPCB",Barmer,Rajasthan,-7,97,0
"Krishna Nagar, Bharatpur - RSPCB",Bharatpur,Rajasthan,-7,156,0
"Pratap Nagar, Bhilwara - RSPCB",Bhilwara,Rajasthan,-7,112,0
"RIICO Ind. Area III, Bhiwadi - RSPCB",Bhiwadi,Rajasthan,-7,274,0
"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",Bhiwadi,Rajasthan,-7,273,0
"MM Ground, Bikaner - RSPCB",Bikaner,Rajasthan,-7,221,0
"New Colony, Bundi - RSPCB",Bundi,Rajasthan,-7,108,0
"Shastri Nagar, Chittorgarh - RSPCB",Chittorgarh,Rajasthan,-7,214,0
"Subash Chowk, Churu - RSPCB",Churu,Rajasthan,-7,365,0
"Khatikan Mohalla, Dausa - RSPCB",Dausa,Rajasthan,-7,191,0
"Raja Ganj, Dholpur - RSPCB",Dholpur,Rajasthan,-7,112,0
"Bhoiwada, Dungarpur - RSPCB",Dungarpur,Rajasthan,-7,92,0
"Housing Board, Hanumangarh - RSPCB",Hanumangarh,Rajasthan,-7,192,0
"Adarsh Nagar, Jaipur - RSPCB",Jaipur,Rajasthan,-7,198,0
"Mansarovar Sector-12, Jaipur - RSPCB",Jaipur,Rajasthan,-7,269,0
"Police Commissionerate, Jaipur - RSPCB",Jaipur,Rajasthan,-7,226,0
"RIICO Sitapura, Jaipur - RSPCB",Jaipur,Rajasthan,-7,285,0
"Sector-2 Murlipura, Jaipur - RSPCB",Jaipur,Rajasthan,-7,227,0
"Shastri Nagar, Jaipur - RSPCB",Jaipur,Rajasthan,-7,264,0
"Sadar Bazar, Jaisalmer - RSPCB",Jaisalmer,Rajasthan,-7,88,0
"Mudtra Sili, Jalore - RSPCB",Jalore,Rajasthan,-7,116,0
"Rajlaxmi Nagar, Jhalawar - RSPCB",Jhalawar,Rajasthan,-7,92,0
"Indra Nagar, Jhunjhunu - RSPCB",Jhunjhunu,Rajasthan,-7,350,0
"Collectorate, Jodhpur - RSPCB",Jodhpur,Rajasthan,-7,169,0
"Digari Kalan, Jodhpur - RSPCB",Jodhpur,Rajasthan,-7,106,0
"Jhalamand, Jodhpur - RSPCB",Jodhpur,Rajasthan,-7,140,0
"Mandor, Jodhpur - RSPCB",Jodhpur,Rajasthan,-7,93,0
"Samrat Ashok Udhyan, Jodhpur - RSPCB",Jodhpur,Rajasthan,-7,132,0
"Satyawati Vihar, Karauli - RSPCB",Karauli,Rajasthan,-7,202,0
"Dhanmandi, Kota - RSPCB",Kota,Rajasthan,-7,97,0
"Nayapura, Kota - RSPCB",Kota,Rajasthan,-7,116,0
"Shrinath Puram, Kota - RSPCB",Kota,Rajasthan,-7,144,0
"Karni Colony, Nagaur - RSPCB",Nagaur,Rajasthan,-7,157,0
"Indira Colony Vistar, Pali - RSPCB",Pali,Rajasthan,-7,152,0
"Pragati Nagar, Pratapgarh - RSPCB",Pratapgarh,Rajasthan,-7,95,0
"Dhoinda, Rajsamand - RSPCB",Rajsamand,Rajasthan,-7,65,0
"Sahu Nagar, Sawai Madhopur - RSPCB",Sawai Madhopur,Rajasthan,-7,185,0
"Radhakishan Pura, Sikar - RSPCB",Sikar,Rajasthan,-7,315,0
"Vedhaynath Colony, Sirohi - RSPCB",Sirohi,Rajasthan,-7,79,0
"Old City, Sri Ganganagar - RSPCB",Sri Ganganagar,Rajasthan,-7,179,0
"Shastri Nagar, Tonk - RSPCB",Tonk,Rajasthan,-7,232,0
"Ashok Nagar, Udaipur - RSPCB",Udaipur,Rajasthan,-7,111,0
"Zero Point GICI, Gangtok - SSPCB",Gangtok,Sikkim,-7,63,0
"Keelapalur, Ariyalur - TNPCB",Ariyalur,Tamil Nadu,-7,51,0
"Crescent University, Chengalpattu - TNPCB",Chengalpattu,Tamil Nadu,-7,61,0
"Alandur Bus Depot, Chennai - CPCB",Chennai,Tamil Nadu,-7,133,0
"Arumbakkam, Chennai - TNPCB",Chennai,Tamil Nadu,-7,98,0
"Gandhi Nagar_Ennore, Chennai - TNPCB",Chennai,Tamil Nadu,-7,75,0
"Kodungaiyur, Chennai - TNPCB",Chennai,Tamil Nadu,-7,73,0
"Manali Village, Chennai - TNPCB",Chennai,Tamil Nadu,-7,105,0
"Manali, Chennai - CPCB",Chennai,Tamil Nadu,-7,120,0
"Perungudi, Chennai - TNPCB",Chennai,Tamil Nadu,-7,81,0
"Royapuram, Chennai - TNPCB",Chennai,Tamil Nadu,-7,68,0
"Velachery Res. Area, Chennai - CPCB",Chennai,Tamil Nadu,-7,65,0
"PSG College of Arts and Science, Coimbatore - TNPCB",Coimbatore,Tamil Nadu,-7,107,0
"SIDCO Kurichi, Coimbatore - TNPCB",Coimbatore,Tamil Nadu,-7,62,0
"Kudikadu, Cuddalore - TNPCB",Cuddalore,Tamil Nadu,-7,75,0
"Semmandalam, Cuddalore - TNPCB",Cuddalore,Tamil Nadu,-7,74,0
"Mendonsa Colony, Dindigul - TNPCB",Dindigul,Tamil Nadu,-7,98,0
"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",Gummidipoondi,Tamil Nadu,-7,135,0
"SIPCOT Phase-1, Hosur - TNPCB",Hosur,Tamil Nadu,-7,75,0
"Kilambi, Kanchipuram - TNPCB",Kanchipuram,Tamil Nadu,-7,75,0
"Kamadenu Nagar, Karur - TNPCB",Karur,Tamil Nadu,-7,59,0
"Uchapatti, Madurai - TNPCB",Madurai,Tamil Nadu,-7,42,0
"Velippalayam, Nagapattinam - TNPCB",Nagapattinam,Tamil Nadu,-7,54,0
"Bombay Castel, Ooty - TNPCB",Ooty,Tamil Nadu,-7,75,0
"Bharathidasan University, Palkalaiperur - TNPCB",Palkalaiperur,Tamil Nadu,-7,45,0
"SIPCOT Industrial Park, Perundurai - TNPCB",Perundurai,Tamil Nadu,-7,60,0
"SIPCOT Nathampannai, Pudukottai - TNPCB",Pudukottai,Tamil Nadu,-7,90,0
"Chalai Bazaar, Ramanathapuram - TNPCB",Ramanathapuram,Tamil Nadu,-7,56,0
"VOC Nagar_SIPCOT, Ranipet - TNPCB",Ranipet,Tamil Nadu,-7,75,0
"Sona College of Technology, Salem - TNPCB",Salem,Tamil Nadu,-7,66,0
"Parisutham Nagar, Thanjavur - TNPCB",Thanjavur,Tamil Nadu,-7,38,0
"Meelavittan, Thoothukudi - TNPCB",Thoothukudi,Tamil Nadu,-7,52,0
"St Joseph College, Tiruchirappalli - TNPCB",Tiruchirappalli,Tamil Nadu,-7,51,0
"Municipal Corporation Office, Tirunelveli - TNPCB",Tirunelveli,Tamil Nadu,-7,32,0
"Kumaran College, Tirupur - TNPCB",Tirupur,Tamil Nadu,-7,116,0
"Vasanthapuram, Vellore - TNPCB",Vellore,Tamil Nadu,-7,85,0
"Collectorate Office, Virudhunagar - TNPCB",Virudhunagar,Tamil Nadu,-7,80,0
"Bollaram Industrial Area, Hyderabad - TSPCB",Hyderabad,Telangana,-7,97,0
"Central University, Hyderabad - TSPCB",Hyderabad,Telangana,-7,78,0
"ECIL Kapra, Hyderabad - TSPCB",Hyderabad,Telangana,-7,79,0
"ICRISAT Patancheru, Hyderabad - TSPCB",Hyderabad,Telangana,-7,157,0
"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,-7,151,0
"IITH Kandi, Hyderabad - TSPCB",Hyderabad,Telangana,-7,106,0
"Kokapet, Hyderabad - TSPCB",Hyderabad,Telangana,-7,106,0
"Kompally Municipal Office, Hyderabad - TSPCB",Hyderabad,Telangana,-7,85,0
"Nacharam_TSIIC IALA, Hyderabad - TSPCB",Hyderabad,Telangana,-7,66,0
"New Malakpet, Hyderabad - TSPCB",Hyderabad,Telangana,-7,87,0
"Ramachandrapuram, Hyderabad - TSPCB",Hyderabad,Telangana,-7,106,0
"Sanathnagar, Hyderabad - TSPCB",Hyderabad,Telangana,-7,159,0
"Somajiguda, Hyderabad - TSPCB",Hyderabad,Telangana,-7,106,0
"Zoo Park, Hyderabad - TSPCB",Hyderabad,Telangana,-7,106,0
"Bardowali, Agartala - Tripura SPCB",Agartala,Tripura,-7,94,0
"Kunjaban, Agartala - Tripura SPCB",Agartala,Tripura,-7,94,0
"Manoharpur, Agra - UPPCB",Agra,Uttar Pradesh,-7,83,0
"Rohta, Agra - UPPCB",Agra,Uttar Pradesh,-7,58,0
"Sanjay Palace, Agra - UPPCB",Agra,Uttar Pradesh,-7,129,0
"Sector-3B Avas Vikas Colony, Agra - UPPCB",Agra,Uttar Pradesh,-7,102,0
"Shahjahan Garden, Agra - UPPCB",Agra,Uttar Pradesh,-7,73,0
"Shastripuram, Agra - UPPCB",Agra,Uttar Pradesh,-7,168,0
"New Collectorate, Baghpat - UPPCB",Baghpat,Uttar Pradesh,-7,168,0
"Sardar Patel Inter College, Baghpat - UPPCB",Baghpat,Uttar Pradesh,-7,245,0
"Civil Lines, Bareilly - UPPCB",Bareilly,Uttar Pradesh,-7,72,0
"Rajendra Nagar, Bareilly - UPPCB",Bareilly,Uttar Pradesh,-7,140,0
"Yamunapuram, Bulandshahr - UPPCB",Bulandshahr,Uttar Pradesh,-7,209,0
"Nagla Bhau, Firozabad - UPPCB",Firozabad,Uttar Pradesh,-7,63,0
"Vibhab Nagar, Firozabad - UPPCB",Firozabad,Uttar Pradesh,-7,46,0
"Indirapuram, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,-7,216,0
"Loni, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,-7,282,0
"Sanjay Nagar, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,-7,205,0
"Vasundhara, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,-7,305,0
"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",Gorakhpur,Uttar Pradesh,-7,153,0
"Knowledge Park - III, Greater Noida - UPPCB",Greater Noida,Uttar Pradesh,-7,281,0
"Knowledge Park - V, Greater Noida - UPPCB",Greater Noida,Uttar Pradesh,-7,282,0
"Anand Vihar, Hapur - UPPCB",Hapur,Uttar Pradesh,-7,251,0
"Shivaji Nagar, Jhansi - UPPCB",Jhansi,Uttar Pradesh,-7,84,0
"FTI Kidwai Nagar, Kanpur - UPPCB",Kanpur,Uttar Pradesh,-7,138,0
"IITK, Kanpur - IITK",Kanpur,Uttar Pradesh,-7,168,0
"NSI Kalyanpur, Kanpur - UPPCB",Kanpur,Uttar Pradesh,-7,196,0
"Nehru Nagar, Kanpur - UPPCB",Kanpur,Uttar Pradesh,-7,176,0
"Kalindi Kunj, Khurja - UPPCB",Khurja,Uttar Pradesh,-7,158,0
"B R Ambedkar University, Lucknow - UPPCB",Lucknow,Uttar Pradesh,-7,186,0
"Gomti Nagar, Lucknow - UPPCB",Lucknow,Uttar Pradesh,-7,172,0
"Kendriya Vidyalaya, Lucknow - CPCB",Lucknow,Uttar Pradesh,-7,257,0
"Kukrail Picnic Spot-1, Lucknow - UPPCB",Lucknow,Uttar Pradesh,-7,163,0
"Lalbagh, Lucknow - CPCB",Lucknow,Uttar Pradesh,-7,304,0
"Talkatora District Industries Center, Lucknow - CPCB",Lucknow,Uttar Pradesh,-7,300,0
"Ganga Nagar, Meerut - UPPCB",Meerut,Uttar Pradesh,-7,137,0
"Jai Bhim Nagar, Meerut - UPPCB",Meerut,Uttar Pradesh,-7,261,0
"Pallavpuram Phase 2, Meerut - UPPCB",Meerut,Uttar Pradesh,-7,244,0
"Buddhi Vihar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,-7,118,0
"Eco Herbal Park, Moradabad - UPPCB",Moradabad,Uttar Pradesh,-7,148,0
"Employment Office, Moradabad - UPPCB",Moradabad,Uttar Pradesh,-7,148,0
"Jigar Colony, Moradabad - UPPCB",Moradabad,Uttar Pradesh,-7,100,0
"Kashiram Nagar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,-7,160,0
"Lajpat Nagar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,-7,168,0
"Transport Nagar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,-7,119,0
"New Mandi, Muzaffarnagar - UPPCB",Muzaffarnagar,Uttar Pradesh,-7,242,0
"Sector - 125, Noida - UPPCB",Noida,Uttar Pradesh,-7,170,0
"Sector - 62, Noida - IMD",Noida,Uttar Pradesh,-7,307,0
"Sector-1, Noida - UPPCB",Noida,Uttar Pradesh,-7,185,0
"Sector-116, Noida - UPPCB",Noida,Uttar Pradesh,-7,291,0
"Jhunsi, Prayagraj - UPPCB",Prayagraj,Uttar Pradesh,-7,120,0
"Motilal Nehru NIT, Prayagraj - UPPCB",Prayagraj,Uttar Pradesh,-7,88,0
"Nagar Nigam, Prayagraj - UPPCB",Prayagraj,Uttar Pradesh,-7,108,0
"Ardhali Bazar, Varanasi - UPPCB",Varanasi,Uttar Pradesh,-7,84,0
"Bhelupur, Varanasi - UPPCB",Varanasi,Uttar Pradesh,-7,90,0
"IESD Banaras Hindu University, Varanasi - UPPCB",Varanasi,Uttar Pradesh,-7,81,0
"Maldahiya, Varanasi - UPPCB",Varanasi,Uttar Pradesh,-7,86,0
"Omex Eternity, Vrindavan - UPPCB",Vrindavan,Uttar Pradesh,-7,150,0
"Doon University, Dehradun - UKPCB",Dehradun,Uttarakhand,-7,292,0
"Govt. Girls Inter College, Kashipur - UKPCB",Kashipur,Uttarakhand,-7,99,0
"Shivaji Nagar, Rishikesh - UKPCB",Rishikesh,Uttarakhand,-7,210,0
"Asansol Court Area, Asansol - WBPCB",Asansol,West Bengal,-7,121,0
"Evelyn Lodge, Asansol - WBPCB",Asansol,West Bengal,-7,142,0
"Mahabir Colliery, Asansol - WBPCB",Asansol,West Bengal,-7,99,0
"Trivenidevi Bhalotia College, Asansol - WBPCB",Asansol,West Bengal,-7,198,0
"SVSPA Campus, Barrackpore - WBPCB",Barrackpore,West Bengal,-7,74,0
"Mahishkapur Road_B-Zone, Durgapur - WBPCB",Durgapur,West Bengal,-7,104,0
"PCBL Residential Complex, Durgapur - WBPCB",Durgapur,West Bengal,-7,114,0
"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",Durgapur,West Bengal,-7,99,0
"Priyambada Housing Estate, Haldia - WBPCB",Haldia,West Bengal,-7,348,0
"Belur Math, Howrah - WBPCB",Howrah,West Bengal,-7,77,0
"Botanical Garden, Howrah - WBPCB",Howrah,West Bengal,-7,84,0
"Dasnagar, Howrah - WBPCB",Howrah,West Bengal,-7,96,0
"Ghusuri, Howrah - WBPCB",Howrah,West Bengal,-7,79,0
"Padmapukur, Howrah - WBPCB",Howrah,West Bengal,-7,89,0
"Ballygunge, Kolkata - WBPCB",Kolkata,West Bengal,-7,89,0
"Bidhannagar, Kolkata - WBPCB",Kolkata,West Bengal,-7,156,0
"Fort William, Kolkata - WBPCB",Kolkata,West Bengal,-7,77,0
"Jadavpur, Kolkata - WBPCB",Kolkata,West Bengal,-7,91,0
"Rabindra Bharati University, Kolkata - WBPCB",Kolkata,West Bengal,-7,68,0
"Rabindra Sarobar, Kolkata - WBPCB",Kolkata,West Bengal,-7,53,0
"Victoria, Kolkata - WBPCB",Kolkata,West Bengal,-7,81,0
"Ward-32 Bapupara, Siliguri - WBPCB",Siliguri,West Bengal,-7,55,0
"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,-6,92,0
"Gulzarpet, Anantapur - APPCB",Anantapur,Andhra Pradesh,-6,51,0
"Gangineni Cheruvu, Chittoor - APPCB",Chittoor,Andhra Pradesh,-6,114,0
"Yerramukkapalli, Kadapa - APPCB",Kadapa,Andhra Pradesh,-6,92,0
"Anand Kala Kshetram, Rajamahendravaram - APPCB",Rajamahendravaram,Andhra Pradesh,-6,73,0
"Tirumala, Tirupati - APPCB",Tirupati,Andhra Pradesh,-6,83,0
"Vaikuntapuram, Tirupati - APPCB",Tirupati,Andhra Pradesh,-6,72,0
"HB Colony, Vijayawada - APPCB",Vijayawada,Andhra Pradesh,-6,69,0
"Kanuru, Vijayawada - APPCB",Vijayawada,Andhra Pradesh,-6,79,0
"Rajiv Gandhi Park, Vijayawada - APPCB",Vijayawada,Andhra Pradesh,-6,92,0
"Rajiv Nagar, Vijayawada - APPCB",Vijayawada,Andhra Pradesh,-6,70,0
"GVM Corporation, Visakhapatnam - APPCB",Visakhapatnam,Andhra Pradesh,-6,61,0
"Naharlagun, Naharlagun - APSPCB",Naharlagun,Arunachal Pradesh,-6,43,0
"Central Academy for SFS, Byrnihat - PCBA",Byrnihat,Assam,-6,226,0
"IITG, Guwahati - PCBA",Guwahati,Assam,-6,85,0
"LGBI Airport, Guwahati - PCBA",Guwahati,Assam,-6,89,0
"Pan Bazaar, Guwahati - PCBA",Guwahati,Assam,-6,31,0
"Railway Colony, Guwahati - PCBA",Guwahati,Assam,-6,118,0
"Christianpatty, Nagaon - PCBA",Nagaon,Assam,-6,40,0
"Bata Chowk, Nalbari - PCBA",Nalbari,Assam,-6,58,0
"Tarapur, Silchar - PCBA",Silchar,Assam,-6,46,0
"Girls College, Sivasagar - PCBA",Sivasagar,Assam,-6,61,0
"Kharahiya Basti, Araria - BSPCB",Araria,Bihar,-6,207,0
"New DM Office, Arrah - BSPCB",Arrah,Bihar,-6,104,0
"Gurdeo Nagar, Aurangabad - BSPCB",Aurangabad,Bihar,-6,92,0
"Lohiyanagar, Begusarai - BSPCB (Formerly known as DRCC Anandpur)",Begusarai,Bihar,-6,160,0
"Kamalnath Nagar, Bettiah - BSPCB",Bettiah,Bihar,-6,285,0
"DM Office_Kachari Chowk, Bhagalpur - BSPCB",Bhagalpur,Bihar,-6,100,0
"Mayaganj, Bhagalpur - BSPCB",Bhagalpur,Bihar,-6,123,0
"D M Colony, Bihar Sharif - BSPCB",Bihar Sharif,Bihar,-6,189,0
"Charitra Van, Buxar - BSPCB (Formerly known as Central Jail)",Buxar,Bihar,-6,221,0
"Darshan Nagar, Chhapra - BSPCB",Chhapra,Bihar,-6,178,0
"Town Hall - Lal Bagh, Darbhanga - BSPCB",Darbhanga,Bihar,-6,222,0
"Collectorate, Gaya - BSPCB",Gaya,Bihar,-6,212,0
"Kareemganj, Gaya - BSPCB",Gaya,Bihar,-6,306,0
"SFTI Kusdihra, Gaya - BSPCB",Gaya,Bihar,-6,106,0
"Industrial Area, Hajipur - BSPCB",Hajipur,Bihar,-6,401,0
"Mirchaibari, Katihar - BSPCB",Katihar,Bihar,-6,126,0
"SDM Office_Khagra, Kishanganj - BSPCB",Kishanganj,Bihar,-6,135,0
"Forest Rest House, Manguraha - BSPCB",Manguraha,Bihar,-6,130,0
"Gandak Colony, Motihari - BSPCB",Motihari,Bihar,-6,189,0
"Town Hall, Munger - BSPCB",Munger,Bihar,-6,140,0
"Buddha Colony, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,-6,337,0
"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,-6,222,0
"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,-6,245,0
"DRM Office Danapur, Patna - BSPCB",Patna,Bihar,-6,324,0
"Govt. High School Shikarpur, Patna - BSPCB",Patna,Bihar,-6,344,0
"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,-6,317,0
"Muradpur, Patna - BSPCB",Patna,Bihar,-6,315,0
"Rajbansi Nagar, Patna - BSPCB",Patna,Bihar,-6,322,0
"Samanpura, Patna - BSPCB",Patna,Bihar,-6,386,0
"Mariam Nagar, Purnia - BSPCB",Purnia,Bihar,-6,221,0
"Dangi Tola, Rajgir - BSPCB",Rajgir,Bihar,-6,274,0
"Police Line, Saharsa - BSPCB",Saharsa,Bihar,-6,261,0
"DM Office_Kasipur, Samastipur - BSPCB",Samastipur,Bihar,-6,216,0
"Dada Peer, Sasaram - BSPCB",Sasaram,Bihar,-6,179,0
"Chitragupta Nagar, Siwan - BSPCB",Siwan,Bihar,-6,193,0
"Sector 22, Chandigarh - CPCC",Chandigarh,Chandigarh,-6,345,0
"Sector-25, Chandigarh - CPCC",Chandigarh,Chandigarh,-6,325,0
"Sector-53, Chandigarh - CPCC",Chandigarh,Chandigarh,-6,352,0
"32Bungalows, Bhilai - CECB",Bhilai,Chhattisgarh,-6,104,0
"Civic Center, Bhilai - Bhilai Steel Plant",Bhilai,Chhattisgarh,-6,97,0
"Hathkhoj, Bhilai - CECB",Bhilai,Chhattisgarh,-6,118,0
"Mangala, Bilaspur - NTPC",Bilaspur,Chhattisgarh,-6,66,0
"Nawapara SECL Colony, Chhal - CECB",Chhal,Chhattisgarh,-6,52,0
"Rampur, Korba - CECB",Korba,Chhattisgarh,-6,60,0
"Urja Nagar, Korba - CECB",Korba,Chhattisgarh,-6,65,0
"OP Jindal School, Kunjemura - CECB",Kunjemura,Chhattisgarh,-6,101,0
"Govt. Higher Secondary School, Milupara - CECB",Milupara,Chhattisgarh,-6,88,0
"AIIMS, Raipur - CECB",Raipur,Chhattisgarh,-6,104,0
"Bhatagaon New ISBT, Raipur - CECB",Raipur,Chhattisgarh,-6,88,0
"Krishak Nagar, Raipur - CECB",Raipur,Chhattisgarh,-6,88,0
"Siltara Phase-II, Raipur - CECB",Raipur,Chhattisgarh,-6,120,0
"OP Jindal Industrial Park, Tumidih - CECB",Tumidih,Chhattisgarh,-6,88,0
"Alipur, Delhi - DPCC",Delhi,Delhi,-6,357,1
"Anand Vihar, Delhi - DPCC",Delhi,Delhi,-6,404,1
"Ashok Vihar, Delhi - DPCC",Delhi,Delhi,-6,380,1
"Aya Nagar, Delhi - IMD",Delhi,Delhi,-6,348,1
"Bawana, Delhi - DPCC",Delhi,Delhi,-6,387,1
"Burari Crossing, Delhi - IMD",Delhi,Delhi,-6,361,1
"CRRI Mathura Road, Delhi - IMD",Delhi,Delhi,-6,345,1
"Chandni Chowk, Delhi - IITM",Delhi,Delhi,-6,356,1
"DTU, Delhi - CPCB",Delhi,Delhi,-6,355,1
"Dr. Karni Singh Shooting Range, Delhi - DPCC",Delhi,Delhi,-6,349,1
"Dwarka-Sector 8, Delhi - DPCC ",Delhi,Delhi,-6,363,1
"IGI Airport (T3), Delhi - IMD",Delhi,Delhi,-6,341,1
"IHBAS, Dilshad Garden, Delhi - CPCB",Delhi,Delhi,-6,305,1
"ITO, Delhi - CPCB",Delhi,Delhi,-6,352,1
"Jahangirpuri, Delhi - DPCC",Delhi,Delhi,-6,410,1
"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,Delhi,-6,321,1
"Lodhi Road, Delhi - IITM",Delhi,Delhi,-6,212,1
"Lodhi Road, Delhi - IMD",Delhi,Delhi,-6,311,1
"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,Delhi,-6,350,1
"Mandir Marg, Delhi - DPCC",Delhi,Delhi,-6,331,1
"Mundka, Delhi - DPCC",Delhi,Delhi,-6,396,1
"NSIT Dwarka, Delhi - CPCB",Delhi,Delhi,-6,353,1
"Najafgarh, Delhi - DPCC",Delhi,Delhi,-6,350,1
"Narela, Delhi - DPCC",Delhi,Delhi,-6,354,1
"Nehru Nagar, Delhi - DPCC",Delhi,Delhi,-6,372,1
"North Campus, DU, Delhi - IMD",Delhi,Delhi,-6,367,1
"Okhla Phase-2, Delhi - DPCC",Delhi,Delhi,-6,358,1
"Patparganj, Delhi - DPCC",Delhi,Delhi,-6,370,1
"Punjabi Bagh, Delhi - DPCC",Delhi,Delhi,-6,374,1
"Pusa, Delhi - DPCC",Delhi,Delhi,-6,320,1
"Pusa, Delhi - IMD",Delhi,Delhi,-6,317,1
"R K Puram, Delhi - DPCC",Delhi,Delhi,-6,362,1
"Rohini, Delhi - DPCC",Delhi,Delhi,-6,402,1
"Shadipur, Delhi - CPCB",Delhi,Delhi,-6,354,1
"Sirifort, Delhi - CPCB",Delhi,Delhi,-6,343,1
"Sonia Vihar, Delhi - DPCC",Delhi,Delhi,-6,378,1
"Sri Aurobindo Marg, Delhi - DPCC",Delhi,Delhi,-6,213,1
"Vivek Vihar, Delhi - DPCC",Delhi,Delhi,-6,378,1
"Wazirpur, Delhi - DPCC",Delhi,Delhi,-6,411,1
"Chandkheda, Ahmedabad - IITM",Ahmedabad,Gujarat,-6,157,0
"Gyaspur, Ahmedabad - IITM",Ahmedabad,Gujarat,-6,145,0
"Maninagar, Ahmedabad - GPCB",Ahmedabad,Gujarat,-6,107,0
"Raikhad, Ahmedabad - IITM",Ahmedabad,Gujarat,-6,152,0
"Rakhial, Ahmedabad - IITM",Ahmedabad,Gujarat,-6,199,0
"SAC ISRO Bopal, Ahmedabad - IITM",Ahmedabad,Gujarat,-6,153,0
"SAC ISRO Satellite, Ahmedabad - IITM",Ahmedabad,Gujarat,-6,113,0
"SVPI Airport Hansol, Ahmedabad - IITM",Ahmedabad,Gujarat,-6,102,0
